codigo;nombre ;carrera;ingreso;promedio;;;;;
2607117;Fernando Hernández;INGENIERIA METALURGICA;2012;2,91;;;;;
1251095;Camila Ibarra;FILOSOFIA;1994;4,13;;;;;
1241119;Luisa Delgado;ECONOMIA;2004;2,78;;;;;
1969803;Melissa Cabrera;INGENIERIA ELECTRICA;1950;3,8;;;;;
2258009;Simón Vera;LICENCIATURA EN MUSICA;2022;4,74;;;;;
2942535;Natalia Ibarra;DISEÑO INDUSTRIAL;1963;3,48;;;;;
1930553;Andrés Barrera;MICROBIOLOGIA Y BIOANALISIS;1997;4,74;;;;;
2883331;Roberto Vera;MEDICINA;1958;3,56;;;;;
1642879;Fernando Miranda;ECONOMIA;1995;3,67;;;;;
2255112;Julián Lara;QUIMICA;1953;3,64;;;;;
2049334;Gustavo Cortés;INGENIERIA ELECTRONICA;2022;3,19;;;;;
1304347;Roberto Díaz;ECONOMIA;1977;3,54;;;;;
2159618;Gabriela Álvarez;NUTRICION Y DIETETICA;1977;3,99;;;;;
1181210;Mario Ruiz;DISEÑO INDUSTRIAL;2000;4,83;;;;;
1846347;Pablo Gutiérrez;GEOLOGIA;2012;4,02;;;;;
2487054;Natalia Molina;HISTORIA Y ARCHIVISTICA;1976;3,28;;;;;
1195703;Carolina Navarro;INGENIERIA INDUSTRIAL;1981;4,09;;;;;
2666559;Raúl Flores;DERECHO;1971;3,4;;;;;
2442099;Gustavo Vargas;FISIOTERAPIA;1987;3,94;;;;;
1614590;Gustavo Ruiz;INGENIERIA ELECTRICA;1977;4,99;;;;;
1668487;Isabella Carrasco;DISEÑO INDUSTRIAL;1953;3,87;;;;;
2482401;Isabella Ramos;INGENIERIA DE SISTEMAS;1975;3,59;;;;;
2828183;Esteban Ibarra;LICENCIATURA EN MATEMATICAS;1969;4,08;;;;;
1412070;Catalina Ortiz;TRABAJO SOCIAL;1971;4,61;;;;;
1075790;Carlos Villalobos;DISEÑO INDUSTRIAL;1952;3,11;;;;;
1825649;Adriana Martínez;LICENCIATURA EN MATEMATICAS;1992;4,18;;;;;
1831870;Gabriela Olivera;NUTRICION Y DIETETICA;1958;3,67;;;;;
2083363;Camila Ramos;TRABAJO SOCIAL;1972;4,97;;;;;
2151292;Julián Ortiz;QUIMICA;1996;2,7;;;;;
2636367;Daniela Martínez;LICENCIATURA EN ESPANOL Y LITERATURA;2013;3,15;;;;;
2105775;Gabriela Cruz;FISIOTERAPIA;2018;4,01;;;;;
1061204;Ricardo Vera;BIOLOGIA;1962;4,11;;;;;
1375593;Isabella Martínez;FISICA;1953;3;;;;;
1050246;Tomás Lara;FISIOTERAPIA;2016;3,44;;;;;
1154209;Gabriela Ibarra;HISTORIA Y ARCHIVISTICA;1998;4,85;;;;;
1928422;Andrea Ibarra;ENFERMERIA;1995;2,92;;;;;
1793985;Pedro Maldonado;QUIMICA;1968;3,89;;;;;
1894469;Daniela Molina;QUIMICA;2007;4,22;;;;;
1360152;Esteban Sánchez;FISICA;1956;4,52;;;;;
2438266;Gabriela Salas;DERECHO;1989;3,59;;;;;
1308007;Carolina Villalobos;MATEMATICAS;2006;4,72;;;;;
2549863;Carlos Flores;INGENIERIA DE SISTEMAS;1997;2,89;;;;;
2578828;Lucas Cabrera;INGENIERIA DE PETROLEOS;1957;5;;;;;
1934406;Raúl Vega;INGENIERIA ELECTRICA;1982;3,82;;;;;
2476091;Mauricio Carrasco;INGENIERIA QUIMICA;2003;4,19;;;;;
1360281;Daniela Lara;INGENIERIA MECANICA;1965;3,19;;;;;
1012459;Mario Cruz;ENFERMERIA;2018;4,55;;;;;
2173298;Pedro Salas;FILOSOFIA;1974;3,93;;;;;
2728046;Marta Villalobos;GEOLOGIA;1957;4,3;;;;;
2780985;Sofía Soria;INGENIERIA DE PETROLEOS;1952;4,12;;;;;
1446599;Gustavo Lara;MATEMATICAS;1982;4,47;;;;;
1085989;Daniela Miranda;INGENIERIA CIVIL;1975;3,98;;;;;
1396215;Marta Morales;INGENIERIA ELECTRONICA;2000;4,61;;;;;
2042982;Mauricio Ortiz;MEDICINA;1955;3,35;;;;;
1097944;Daniela Rodríguez;FISIOTERAPIA;1998;4,93;;;;;
1892082;Diego Ruiz;ENFERMERIA;1963;3,64;;;;;
2609158;Luisa Ponce;FISIOTERAPIA;1995;3,17;;;;;
2639388;Eduardo Díaz;INGENIERIA MECANICA;2008;3,77;;;;;
1404557;Carolina Molina;ECONOMIA;2011;3,62;;;;;
1918723;Gabriela Suárez;MEDICINA;1975;3,2;;;;;
2793182;Eduardo Gutiérrez;GEOLOGIA;1993;3,01;;;;;
2967315;Laura Medina;INGENIERIA ELECTRONICA;1988;3,68;;;;;
2609735;Pedro Sánchez;INGENIERIA METALURGICA;1960;3,48;;;;;
1307924;Andrés Vega;LICENCIATURA EN MUSICA;2007;4,82;;;;;
1220950;Jimena Olivera;DERECHO;2019;4,11;;;;;
2370580;Natalia Castro;INGENIERIA CIVIL;1953;3,26;;;;;
1252460;Camila Navarro;DERECHO;1996;4,31;;;;;
2660142;Diego Suárez;FILOSOFIA;1967;3,21;;;;;
1469740;Paola Morales;INGENIERIA METALURGICA;2019;4,37;;;;;
2720800;Emilio Villalobos;LICENCIATURA EN MATEMATICAS;1958;3,69;;;;;
1467393;Luisa Ramírez;ECONOMIA;1973;2,89;;;;;
2785085;Paola Martínez;INGENIERIA CIVIL;1950;3,56;;;;;
1720468;Jimena Díaz;INGENIERIA CIVIL;2022;4,83;;;;;
2134427;Gabriela Hernández;INGENIERIA METALURGICA;1951;4,94;;;;;
2977856;Jorge Valenzuela;NUTRICION Y DIETETICA;1963;3,12;;;;;
2301037;Daniela Núñez;GEOLOGIA;1951;4,16;;;;;
1893926;Simón Pérez;DISEÑO INDUSTRIAL;1996;2,79;;;;;
2559162;Fernando Lara;INGENIERIA METALURGICA;1971;4,55;;;;;
2562362;Carlos Cabrera;TRABAJO SOCIAL;2011;3,19;;;;;
2930320;Adriana Olivera;INGENIERIA ELECTRONICA;1981;3,5;;;;;
2368513;Ricardo Acosta;ENFERMERIA;2012;3,68;;;;;
1867114;Ricardo Medina;MICROBIOLOGIA Y BIOANALISIS;1961;3,64;;;;;
1500683;Gabriela Acosta;TRABAJO SOCIAL;2009;4,5;;;;;
1726335;Esteban Hernández;LICENCIATURA EN ESPANOL Y LITERATURA;2004;3,41;;;;;
2909382;Tomás Castro;LICENCIATURA EN MATEMATICAS;2013;3,2;;;;;
1299515;Juan Salas;INGENIERIA ELECTRICA;1963;2,76;;;;;
1147951;Diego Vera;MEDICINA;1961;3,83;;;;;
2571493;Adriana Díaz;INGENIERIA DE PETROLEOS;2005;3,88;;;;;
2164996;Paola González;DISEÑO INDUSTRIAL;1951;4,25;;;;;
1326754;Gabriela Gómez;GEOLOGIA;1961;2,88;;;;;
1353129;Melissa Flores;HISTORIA Y ARCHIVISTICA;1972;4,09;;;;;
2994091;Paola Guzmán;INGENIERIA ELECTRICA;2022;3,49;;;;;
1277051;Carolina Ramos;INGENIERIA ELECTRONICA;2011;2,79;;;;;
1723968;Emilio Acosta;HISTORIA Y ARCHIVISTICA;1966;3,18;;;;;
1608950;Lucía Cortés;INGENIERIA QUIMICA;1973;3,79;;;;;
2244032;Catalina Martínez;BIOLOGIA;1959;3,45;;;;;
2026222;Eduardo Torres;MEDICINA;1960;3,54;;;;;
1962157;Tomás Pérez;GEOLOGIA;1988;2,91;;;;;
2192416;Luisa Cruz;INGENIERIA ELECTRONICA;1988;4,75;;;;;
1011769;Juliana Ruiz;ECONOMIA;1954;3,5;;;;;
2991192;Sofía Ramos;MICROBIOLOGIA Y BIOANALISIS;1961;3,46;;;;;
2918294;Jorge Ramírez;QUIMICA;1958;3,43;;;;;
2254352;Lorenzo Vega;FISIOTERAPIA;1974;4,41;;;;;
1823032;Carlos Lara;INGENIERIA INDUSTRIAL;1971;4,56;;;;;
2896314;Jimena Flores;FILOSOFIA;2019;4,23;;;;;
2787876;Esteban Soria;FILOSOFIA;2016;3,46;;;;;
2363467;Juliana Vera;ECONOMIA;1986;3,6;;;;;
1641751;Clara Ortiz;FISICA;1950;2,77;;;;;
1478405;Alejandro Cabrera;GEOLOGIA;1955;3,44;;;;;
1458828;Valentina Morales;ECONOMIA;1982;3,3;;;;;
1293574;Marta Martínez;MICROBIOLOGIA Y BIOANALISIS;2011;4,37;;;;;
1345188;Simón Acosta;GEOLOGIA;1954;3,93;;;;;
1933655;Gabriela Ponce;LICENCIATURA EN INGLES;1987;3,79;;;;;
1401172;Pablo Flores;INGENIERIA DE SISTEMAS;2001;3,41;;;;;
2129202;Federico Cortés;TRABAJO SOCIAL;1980;4,42;;;;;
2136652;Ricardo García;ECONOMIA;1958;3,43;;;;;
2082959;Simón Romero;LICENCIATURA EN MATEMATICAS;1987;3,53;;;;;
1532295;Gabriela Díaz;NUTRICION Y DIETETICA;1993;4,6;;;;;
2648483;Ana Bautista;QUIMICA;2006;3,44;;;;;
1065151;Paola Delgado;INGENIERIA INDUSTRIAL;1959;4,16;;;;;
2533792;Jimena Ramírez;LICENCIATURA EN ESPANOL Y LITERATURA;2021;4,13;;;;;
1062898;Alejandro Ponce;LICENCIATURA EN MATEMATICAS;1973;3,92;;;;;
2228817;Eduardo Castro;MICROBIOLOGIA Y BIOANALISIS;1993;3,42;;;;;
1508281;Mario Acosta;QUIMICA;1967;3,99;;;;;
2764867;Verónica Acosta;INGENIERIA MECANICA;1986;2,88;;;;;
1564366;Lucas Hernández;INGENIERIA QUIMICA;1956;4,35;;;;;
2539596;Lorenzo García;FISIOTERAPIA;1950;2,85;;;;;
2111121;Mario Sánchez;MICROBIOLOGIA Y BIOANALISIS;1999;3,8;;;;;
2386275;Jimena Vera;FILOSOFIA;1950;2,88;;;;;
1691883;Daniela Navarro;INGENIERIA INDUSTRIAL;1990;4,75;;;;;
2900009;Diego García;INGENIERIA ELECTRICA;1994;3,37;;;;;
1990580;Roberto Maldonado;INGENIERIA DE SISTEMAS;1975;4,27;;;;;
1810695;María Díaz;LICENCIATURA EN MUSICA;1959;3,24;;;;;
2724770;Ricardo Sánchez;INGENIERIA ELECTRONICA;1991;3,8;;;;;
1015616;Gabriela Reyes;TRABAJO SOCIAL;1994;4,47;;;;;
2420955;Diego Torres;MEDICINA;1953;4,44;;;;;
1046005;Daniela Bautista;INGENIERIA MECANICA;1965;4,31;;;;;
2870224;Jorge Miranda;INGENIERIA INDUSTRIAL;2019;4,49;;;;;
1586542;Ana Sánchez;INGENIERIA CIVIL;2002;2,89;;;;;
1242329;Jimena Valenzuela;MICROBIOLOGIA Y BIOANALISIS;1969;3,57;;;;;
1016684;Carolina Olivera;DERECHO;1988;2,93;;;;;
1545895;José Hernández;FISICA;1952;4,58;;;;;
1653652;Julián Salas;INGENIERIA CIVIL;1976;2,74;;;;;
2345744;Gustavo Ramos;INGENIERIA DE SISTEMAS;1987;4,69;;;;;
1687220;Daniela Torres;LICENCIATURA EN MUSICA;2019;4,13;;;;;
1809658;Alejandro Martínez;FILOSOFIA;1975;2,81;;;;;
1326804;Simón Hernández;QUIMICA;2018;4,75;;;;;
1126489;Pedro Ramírez;HISTORIA Y ARCHIVISTICA;1964;3,29;;;;;
1121553;Pedro González;DERECHO;2013;3,96;;;;;
2794864;Gustavo Hernández;MEDICINA;1977;4,49;;;;;
2104380;Mario Miranda;LICENCIATURA EN MUSICA;1961;4,7;;;;;
2864905;Lucía López;ECONOMIA;1996;3,83;;;;;
2693365;Raúl Vega;INGENIERIA METALURGICA;2018;4;;;;;
2703037;Lorenzo Sánchez;ECONOMIA;1984;4,2;;;;;
2969716;Carlos González;DISEÑO INDUSTRIAL;1994;2,83;;;;;
2478619;Adriana Ruiz;BIOLOGIA;2012;4,91;;;;;
2014148;Roberto Cabrera;INGENIERIA DE PETROLEOS;2013;4,17;;;;;
1353833;Paola Reyes;LICENCIATURA EN MUSICA;1952;2,85;;;;;
2796970;Eduardo Valdés;FISIOTERAPIA;1961;3,73;;;;;
2492522;Sofía Barrera;LICENCIATURA EN MUSICA;2017;4,07;;;;;
1121841;Emilio Martínez;FISIOTERAPIA;1961;2,71;;;;;
1196081;Gustavo Navarro;INGENIERIA METALURGICA;2015;3,82;;;;;
2923853;Jorge Morales;BIOLOGIA;1966;2,84;;;;;
2067106;Fernando Medina;QUIMICA;1979;4,49;;;;;
1071805;Ricardo Ramírez;INGENIERIA CIVIL;2005;2,94;;;;;
2977379;Andrea Rodríguez;HISTORIA Y ARCHIVISTICA;1999;4,55;;;;;
1896000;Andrea Valdés;LICENCIATURA EN MUSICA;1996;3,44;;;;;
1659175;Verónica Cortés;NUTRICION Y DIETETICA;2005;3,3;;;;;
2629364;Andrés Ramos;INGENIERIA MECANICA;2016;3,21;;;;;
1201019;Natalia Vera;INGENIERIA ELECTRICA;1971;3,65;;;;;
2032156;Jorge Valenzuela;INGENIERIA ELECTRONICA;1963;3,45;;;;;
2503318;Pablo Cruz;INGENIERIA DE SISTEMAS;1952;4,85;;;;;
1073877;Lucas Navarro;MATEMATICAS;1964;3,08;;;;;
2911951;Daniela Hernández;LICENCIATURA EN INGLES;1967;4,38;;;;;
1144155;Jimena Valdés;DERECHO;1990;3,72;;;;;
1006527;Simón Castro;MEDICINA;1973;3,18;;;;;
2761603;Tomás Olivera;LICENCIATURA EN MUSICA;2016;4,5;;;;;
1710579;Marta Rodríguez;LICENCIATURA EN ESPANOL Y LITERATURA;1955;4,63;;;;;
2281204;Fernando Lara;NUTRICION Y DIETETICA;1980;4,1;;;;;
2413665;Lorenzo Ibarra;QUIMICA;1966;2,94;;;;;
2410737;Carlos Ponce;MICROBIOLOGIA Y BIOANALISIS;1995;3,59;;;;;
2429734;Esteban Flores;LICENCIATURA EN MUSICA;2021;4,57;;;;;
2809021;Paola Acosta;FISIOTERAPIA;2007;3,9;;;;;
1395349;Fernando Navarro;DERECHO;2009;3,48;;;;;
2317625;Ricardo Hernández;LICENCIATURA EN MATEMATICAS;2019;4,86;;;;;
1912397;Eduardo Martínez;BIOLOGIA;2011;3,52;;;;;
1802895;Carolina Salas;INGENIERIA CIVIL;1974;4,75;;;;;
1915530;Andrés Maldonado;INGENIERIA MECANICA;1978;3,08;;;;;
2342960;Andrés Romero;QUIMICA;2002;4,66;;;;;
1037486;Raúl Rodríguez;TRABAJO SOCIAL;1969;3,88;;;;;
2348751;Mario Olivera;INGENIERIA QUIMICA;2000;3,18;;;;;
2906892;Jorge Delgado;BIOLOGIA;2020;3,78;;;;;
2667398;Gabriela Mendoza;LICENCIATURA EN MATEMATICAS;1980;3,22;;;;;
2629197;Alejandro Fernández;GEOLOGIA;1971;3,58;;;;;
2947554;Gabriela Ramos;DERECHO;1961;3,2;;;;;
2202081;Carolina Ibarra;FISIOTERAPIA;2017;4,62;;;;;
1731810;Roberto López;MATEMATICAS;2009;4,64;;;;;
1533905;Fernando Ramos;INGENIERIA INDUSTRIAL;1965;3,61;;;;;
1769151;Diego Hernández;NUTRICION Y DIETETICA;1992;3,66;;;;;
2456369;Natalia Torres;INGENIERIA ELECTRONICA;2016;4,03;;;;;
2817364;Verónica Vera;TRABAJO SOCIAL;1957;4,28;;;;;
2682529;Verónica Álvarez;FISIOTERAPIA;1980;2,92;;;;;
2726123;Jimena Olivera;INGENIERIA CIVIL;1966;3,44;;;;;
1981264;Adriana Mendoza;LICENCIATURA EN ESPANOL Y LITERATURA;1981;4,74;;;;;
1262198;Andrés Ortiz;INGENIERIA ELECTRICA;1999;3,18;;;;;
1156338;Roberto Reyes;LICENCIATURA EN ESPANOL Y LITERATURA;1965;3,52;;;;;
1581039;Ana Cabrera;INGENIERIA CIVIL;1969;4,85;;;;;
1675049;Carlos Guzmán;MATEMATICAS;2023;2,71;;;;;
2362954;Jorge Guzmán;TRABAJO SOCIAL;2008;2,9;;;;;
1473064;Mauricio Carrasco;MATEMATICAS;1981;3,96;;;;;
2269758;Catalina Vargas;INGENIERIA DE SISTEMAS;1988;4,65;;;;;
1716564;Emilio Villalobos;FISIOTERAPIA;1965;2,99;;;;;
1728506;Mariana Guzmán;HISTORIA Y ARCHIVISTICA;1961;3,24;;;;;
1580120;Lucía Vargas;DISEÑO INDUSTRIAL;2001;4,17;;;;;
1647923;Carlos Vera;GEOLOGIA;2007;4,06;;;;;
1138554;Camila Olivera;INGENIERIA QUIMICA;1959;3;;;;;
1608474;Julián Navarro;DISEÑO INDUSTRIAL;2019;3,86;;;;;
2791647;Jorge Delgado;LICENCIATURA EN INGLES;1973;3,18;;;;;
1295653;Clara Torres;FISICA;2014;2,87;;;;;
2059319;Fernando Maldonado;INGENIERIA QUIMICA;1999;4,96;;;;;
1156607;Adriana Ramos;MICROBIOLOGIA Y BIOANALISIS;1965;4,55;;;;;
1836434;Lucía Fernández;LICENCIATURA EN MUSICA;2013;4,26;;;;;
2766726;Raúl Villalobos;MICROBIOLOGIA Y BIOANALISIS;1969;3,12;;;;;
2090141;Raúl Cortés;ENFERMERIA;1965;4,91;;;;;
1800944;María Molina;BIOLOGIA;1988;3,13;;;;;
2029837;Natalia Bautista;LICENCIATURA EN MUSICA;1998;3,09;;;;;
2808102;Laura González;INGENIERIA CIVIL;1964;3,16;;;;;
2619928;Andrés Carrasco;FISICA;1989;3,18;;;;;
1033867;Jimena Sánchez;TRABAJO SOCIAL;1965;3,63;;;;;
1912724;Alejandro Acosta;LICENCIATURA EN MATEMATICAS;1990;3,82;;;;;
1060030;Carolina López;MICROBIOLOGIA Y BIOANALISIS;1967;3,72;;;;;
2180577;Lorenzo Vargas;MATEMATICAS;1978;3,52;;;;;
1751336;Juan Ponce;TRABAJO SOCIAL;1969;4,18;;;;;
1730260;Carlos Flores;NUTRICION Y DIETETICA;2003;3,09;;;;;
2107656;Laura Salas;GEOLOGIA;1999;4,09;;;;;
1242780;Diego Núñez;LICENCIATURA EN MUSICA;1985;3,85;;;;;
2908310;José Guzmán;DISEÑO INDUSTRIAL;2023;3,25;;;;;
2778548;Mario Olivera;ENFERMERIA;2007;4,66;;;;;
1294904;Roberto Vera;LICENCIATURA EN MATEMATICAS;2023;2,74;;;;;
1153321;Carlos Cortés;DISEÑO INDUSTRIAL;1985;3,29;;;;;
1910430;Gabriela López;FILOSOFIA;1959;3,64;;;;;
2595271;Mariana Olivera;GEOLOGIA;2022;3,4;;;;;
2643835;Simón Rodríguez;NUTRICION Y DIETETICA;2017;3,36;;;;;
1150032;Daniela Vargas;INGENIERIA METALURGICA;2011;4,81;;;;;
2391432;Tomás Hernández;INGENIERIA DE SISTEMAS;2008;4,55;;;;;
1183683;Clara Bautista;FISIOTERAPIA;2010;4,93;;;;;
1979432;Gabriela Reyes;DISEÑO INDUSTRIAL;1985;2,82;;;;;
2417308;Lorenzo Olivera;LICENCIATURA EN MATEMATICAS;1962;3,1;;;;;
1757648;Mauricio Miranda;LICENCIATURA EN MATEMATICAS;1950;3,62;;;;;
1831422;Julián Ortiz;LICENCIATURA EN MATEMATICAS;1964;3,22;;;;;
1359365;Marta Sánchez;INGENIERIA DE SISTEMAS;1998;4,04;;;;;
1505007;Juan Gutiérrez;GEOLOGIA;1959;2,8;;;;;
1253660;Sofía Cortés;FISIOTERAPIA;2004;4,9;;;;;
2616255;Luisa Bautista;INGENIERIA METALURGICA;1984;4,43;;;;;
2140812;Clara Ponce;FILOSOFIA;2008;2,88;;;;;
1606503;Gustavo Delgado;FISIOTERAPIA;1981;4,3;;;;;
1247133;Daniela Vera;INGENIERIA DE PETROLEOS;1968;3,3;;;;;
1289298;Valentina Núñez;LICENCIATURA EN MATEMATICAS;1969;3,9;;;;;
1102879;José Pérez;INGENIERIA CIVIL;2011;3,27;;;;;
2646421;Daniela Ortiz;QUIMICA;2007;4,65;;;;;
1584780;Pablo Valenzuela;INGENIERIA INDUSTRIAL;1968;4,62;;;;;
2859677;Ricardo Rodríguez;INGENIERIA DE PETROLEOS;2013;3,45;;;;;
1576121;Juliana Bautista;INGENIERIA METALURGICA;1972;4,9;;;;;
2170571;Pedro Valdés;ECONOMIA;2011;3,04;;;;;
1181003;Andrés Fernández;MATEMATICAS;1961;3,84;;;;;
2705897;Jimena Reyes;INGENIERIA ELECTRICA;2009;3,7;;;;;
1459514;Clara Carrasco;LICENCIATURA EN INGLES;1992;3,96;;;;;
2044712;Carolina Romero;INGENIERIA INDUSTRIAL;1956;4,53;;;;;
1325217;Clara Sánchez;MEDICINA;2004;4,82;;;;;
2890118;Paola Carrasco;LICENCIATURA EN INGLES;1956;3,04;;;;;
2447568;Daniela Villalobos;HISTORIA Y ARCHIVISTICA;1989;2,87;;;;;
1396069;María Guzmán;INGENIERIA MECANICA;1982;3,85;;;;;
1184766;Daniela Reyes;FISIOTERAPIA;1961;3,19;;;;;
2698691;Andrés Vera;BIOLOGIA;1974;3,75;;;;;
1565260;Ana Soria;FISIOTERAPIA;2005;4,33;;;;;
1930892;Daniela Rodríguez;BIOLOGIA;2010;3,36;;;;;
1669868;Mauricio Suárez;NUTRICION Y DIETETICA;1972;3,5;;;;;
1620462;Mauricio Valdés;DISEÑO INDUSTRIAL;2015;4,31;;;;;
2413039;Pedro Villalobos;DISEÑO INDUSTRIAL;1985;3,33;;;;;
1044042;Camila Álvarez;GEOLOGIA;1976;4,59;;;;;
1846989;Mauricio Ibarra;MATEMATICAS;2010;3,02;;;;;
2796335;María García;INGENIERIA MECANICA;1980;3,63;;;;;
1648129;Fernando Bautista;ECONOMIA;1960;3,04;;;;;
2923665;José Guzmán;INGENIERIA DE PETROLEOS;1964;2,84;;;;;
1097931;Alejandro Hernández;INGENIERIA METALURGICA;2022;4,28;;;;;
2359948;Camila Carrasco;HISTORIA Y ARCHIVISTICA;1979;3,04;;;;;
2534005;Laura López;HISTORIA Y ARCHIVISTICA;2010;4,72;;;;;
2262331;Eduardo Pérez;INGENIERIA INDUSTRIAL;1967;4,52;;;;;
1326846;Adriana Fernández;INGENIERIA DE SISTEMAS;1994;3,15;;;;;
1261877;Mariana Valdés;NUTRICION Y DIETETICA;2006;3,9;;;;;
2610574;Adriana Ruiz;MICROBIOLOGIA Y BIOANALISIS;1961;3,35;;;;;
2328406;Pablo Vega;GEOLOGIA;1989;4,07;;;;;
1208727;Isabella Álvarez;QUIMICA;1972;4,23;;;;;
1273549;Juan Valdés;MATEMATICAS;1995;2,79;;;;;
2569100;Laura Lara;LICENCIATURA EN MATEMATICAS;2007;4,53;;;;;
1825698;Jimena Gómez;FISICA;1969;3,18;;;;;
1360236;Gabriela Lara;TRABAJO SOCIAL;1964;2,82;;;;;
2651062;Fernando Morales;FISICA;1972;4,42;;;;;
1267584;Jorge Castro;FISICA;1961;3,6;;;;;
1336032;Jimena Cabrera;FISIOTERAPIA;1985;3,66;;;;;
1540714;Lucía Mendoza;INGENIERIA MECANICA;1958;3,28;;;;;
2141355;Fernando Soria;LICENCIATURA EN MUSICA;1999;3,23;;;;;
2505234;Pedro Romero;MATEMATICAS;2023;4,7;;;;;
1559084;Pedro Martínez;FISIOTERAPIA;2021;2,86;;;;;
2536746;Natalia Hernández;INGENIERIA ELECTRICA;1960;4,42;;;;;
2326203;Jimena Medina;LICENCIATURA EN MUSICA;2014;3,3;;;;;
1172874;Raúl Lara;MATEMATICAS;1972;4,61;;;;;
2671190;Clara Vera;FILOSOFIA;1964;4,52;;;;;
1399848;Simón González;BIOLOGIA;1993;4,03;;;;;
2947588;Gabriela Barrera;QUIMICA;1974;3,1;;;;;
1270672;Verónica Bautista;DERECHO;2006;3,87;;;;;
2868657;Daniela Fernández;MEDICINA;1982;4,22;;;;;
1569827;Andrés Lara;LICENCIATURA EN MUSICA;1999;3,51;;;;;
2281981;Simón Miranda;BIOLOGIA;1967;3,4;;;;;
2490869;Esteban Medina;INGENIERIA QUIMICA;1984;2,89;;;;;
2546069;Jimena Salas;INGENIERIA ELECTRICA;2020;4,19;;;;;
1562190;Sofía Cortés;INGENIERIA INDUSTRIAL;1966;4,82;;;;;
2137168;Fernando Romero;DERECHO;1967;3,61;;;;;
1867980;Emilio Olivera;MATEMATICAS;1951;3,62;;;;;
2177260;Pedro Ramos;MATEMATICAS;1979;3,15;;;;;
1669698;Camila Cortés;INGENIERIA ELECTRONICA;1976;3,49;;;;;
2520633;Julián Núñez;HISTORIA Y ARCHIVISTICA;1956;3,63;;;;;
2258853;Ricardo Villalobos;ECONOMIA;2005;3,65;;;;;
1718810;Raúl García;DERECHO;2016;3,09;;;;;
2162296;Paola López;TRABAJO SOCIAL;1999;4,59;;;;;
1608837;Natalia Reyes;INGENIERIA ELECTRONICA;1983;2,96;;;;;
1418673;Pablo Cabrera;MICROBIOLOGIA Y BIOANALISIS;1992;3,94;;;;;
2196096;Juan Delgado;INGENIERIA QUIMICA;1952;3,16;;;;;
2046429;Gabriela Barrera;LICENCIATURA EN INGLES;1977;3,15;;;;;
1571897;Lorenzo Acosta;LICENCIATURA EN INGLES;1985;3,71;;;;;
1142008;Lucas Suárez;LICENCIATURA EN MATEMATICAS;2019;4,85;;;;;
2807770;Jimena Morales;FISICA;2003;3,55;;;;;
2991347;Mariana Miranda;NUTRICION Y DIETETICA;1967;3,84;;;;;
1061865;Diego Rodríguez;FISIOTERAPIA;1956;4,8;;;;;
2538579;Esteban Valdés;INGENIERIA METALURGICA;1998;4,45;;;;;
2239147;Eduardo Torres;ENFERMERIA;1978;3,75;;;;;
1502889;Ana Gómez;BIOLOGIA;2021;2,73;;;;;
2798380;Raúl Ruiz;INGENIERIA ELECTRONICA;1968;2,74;;;;;
1261618;Julián Olivera;TRABAJO SOCIAL;1969;3,02;;;;;
2529446;José Gutiérrez;MATEMATICAS;1967;2,86;;;;;
2127645;Valentina Bautista;FISIOTERAPIA;1995;3,57;;;;;
1052238;Lucas Vega;FISIOTERAPIA;1971;3,6;;;;;
2419847;Lorenzo Reyes;ENFERMERIA;1978;4,24;;;;;
1567946;Natalia González;INGENIERIA CIVIL;1988;4,82;;;;;
2289160;Valentina Sánchez;INGENIERIA CIVIL;2018;3,33;;;;;
1764454;Juliana Castro;INGENIERIA QUIMICA;1976;3,62;;;;;
2276437;Paola Valenzuela;GEOLOGIA;2022;4,2;;;;;
2774866;Natalia Martínez;MICROBIOLOGIA Y BIOANALISIS;2004;4,01;;;;;
2783373;Verónica Mendoza;LICENCIATURA EN MUSICA;2020;3,22;;;;;
1371220;Verónica Maldonado;INGENIERIA MECANICA;1963;4,38;;;;;
2424545;Lucía Maldonado;FISIOTERAPIA;1957;3,55;;;;;
1646081;Gustavo Salas;INGENIERIA METALURGICA;1975;4,71;;;;;
2428412;Federico Torres;FISICA;1950;3,26;;;;;
2846398;Lorenzo Vargas;DERECHO;1964;3,31;;;;;
1930139;Daniela Miranda;INGENIERIA ELECTRICA;1999;4,8;;;;;
1924723;Lorenzo Medina;INGENIERIA DE SISTEMAS;1995;4,02;;;;;
2530373;Roberto Rodríguez;INGENIERIA METALURGICA;2020;3,48;;;;;
1245815;Alejandro Reyes;MICROBIOLOGIA Y BIOANALISIS;1983;4,75;;;;;
1556227;Gustavo Cruz;INGENIERIA MECANICA;1980;3,33;;;;;
1723762;Luisa Soria;INGENIERIA CIVIL;1996;4,92;;;;;
1698382;Mariana Díaz;MEDICINA;1961;4,01;;;;;
2724597;Melissa Gómez;LICENCIATURA EN MUSICA;2014;4,41;;;;;
2323063;Gabriela Maldonado;INGENIERIA MECANICA;1965;4,71;;;;;
2926559;Catalina Navarro;HISTORIA Y ARCHIVISTICA;2003;4,19;;;;;
2407173;Marta Castro;LICENCIATURA EN MATEMATICAS;2018;2,74;;;;;
2148134;Daniela Lara;INGENIERIA METALURGICA;2010;4,48;;;;;
1948806;Raúl Salas;LICENCIATURA EN MUSICA;1982;4,17;;;;;
1314761;Luisa Maldonado;LICENCIATURA EN MUSICA;2017;2,77;;;;;
