codigo;nombre;promedio;;;
202050725;Dana Knight;3.12;;;
601310701;Ross Lipscomb;4.75;;;
341381818;Jacob Garcia;4.10;;;
632080052;Virginia Stevens;4.69;;;
332200250;Bradley Odom;4.82;;;
221171068;Lauren Kaufman;3.43;;;
632091170;Joy Cunningham;3.28;;;
212051493;David Wood;2.85;;;
212201252;Courtney Adams;3.02;;;
182030744;Victor Nishida;4.34;;;
451700864;Jacqueline Powell;3.77;;;
311770466;Annie Genet;4.43;;;
411701310;Erin Boyd;4.93;;;
632070379;Chelsey Castillo;3.63;;;
161161513;Erika Booker;4.43;;;
431780656;Joe Myron;4.02;;;
342030069;Sheena Mack;4.43;;;
431770257;Lorraine Quick;3.48;;;
352011924;Amanda Taylor;4.44;;;
632180647;Jason Johnson;3.84;;;
451491475;Joseph Parker;4.46;;;
312090303;Doretha Jordan;4.55;;;
392190691;William Gutierrez;4.70;;;
602211064;Ann Trott;4.45;;;
102210251;Jeffrey Williamson;4.93;;;
101720571;Patrick Grey;4.47;;;
191591410;Julie Golden;4.89;;;
581131834;Robert Kennedy;4.90;;;
102010915;Travis Powell;4.58;;;
392150896;Gladys Murray;4.50;;;
402211494;Tami Patrick;4.96;;;
291210380;Linda Mcinnis;3.57;;;
301690014;Jeremy Cruz;4.41;;;
352031981;Teresa Feldkamp;4.09;;;
642070262;Anne Andrews;3.90;;;
571821776;Sidney Torres;4.27;;;
561841852;George Franco;3.05;;;
571591669;Teena Allah;3.24;;;
642031539;Douglas Johnston;3.99;;;
371420081;Michael Mendez;4.94;;;
331840787;Robert Wright;3.94;;;
602080671;Sylvia Flores;3.80;;;
431610153;Ruben Clark;3.75;;;
291151727;Louis Roberts;3.96;;;
372031242;Kelly Mcpherson;3.87;;;
431480024;Allen Taylor;3.96;;;
311041347;Andrea Walker;4.51;;;
372031236;Katie Stevens;3.35;;;
261940812;David Brown;4.21;;;
642180862;Leslie Lee;4.00;;;
511881185;Kimberly Olsen;4.47;;;
201401046;James Fritz;3.37;;;
432180638;Joseph Andrews;4.22;;;
241390068;Jennifer Schwartz;4.24;;;
201341164;Sarah Clark;4.67;;;
192151931;Jack Coleman;3.49;;;
161800124;Michele Berry;2.78;;;
201211484;Melanie Denney;2.91;;;
521900261;James Wright;4.06;;;
561770153;Jason Peterson;4.71;;;
441530622;Regina White;3.55;;;
242000162;Jose Baumbach;4.52;;;
161640247;Nathan Jones;4.36;;;
461521547;Constance Avelar;3.09;;;
642060857;Mr. Carl Boyd;3.92;;;
641761274;Phillip Mims;4.49;;;
181680840;Max Ruiz;3.65;;;
182111624;Luke Hagy;4.79;;;
401481298;Laura Mason;4.87;;;
162010185;Lou Miller;2.97;;;
282050516;Janet Estrada;4.33;;;
141440873;Richard Edwardson;3.45;;;
571230681;Roberta Davis;3.77;;;
232150556;Jose Cox;3.56;;;
181301842;Adam Ramirez;3.91;;;
141230303;Billie Davis;3.92;;;
181111064;Kyle Ross;4.12;;;
231860858;Craig Larry;3.95;;;
442060088;Lee Johnson;3.57;;;
292021426;Rosella Hulbert;4.54;;;
182071671;Daniel Burns DVM;3.28;;;
411480074;Nathan Cavallo;3.63;;;
201400746;Jasmine Morgan;4.54;;;
411211054;Doyle Mathis;3.75;;;
401841764;Elizabeth Hale;2.85;;;
582131553;Marc Brimage;3.46;;;
561120581;Eric Collier;4.36;;;
452161563;Marcus Conteras;4.67;;;
282091840;Martin Smith;3.43;;;
521621015;Diane Leal;4.43;;;
641960225;Tracie Martinez;3.57;;;
682061491;Faith Craig;4.64;;;
432081654;Briana Baker;4.94;;;
452081005;Herman White;4.63;;;
342011240;Dawn Hobbs;4.01;;;
572101948;Austin Landers;4.96;;;
341221904;Derek Pearson;3.16;;;
351890408;Julia Lee;2.73;;;
451270420;Anthony Fox;4.91;;;
521911139;Martha Carman;4.03;;;
282051582;Melanie Benjamin;4.16;;;
321370385;Rodney Kay;4.56;;;
411140742;Linda Lee DDS;4.10;;;
141881057;Jessica Schrack;4.91;;;
441141583;Christopher Noble;3.98;;;
161411198;Stephen Lansberry;4.82;;;
332221409;Richard Suarez;3.16;;;
402011264;Raymond Lotthammer;2.73;;;
262020133;Richard Carney;2.98;;;
522090650;Soledad Buser;4.94;;;
522080970;Robert Hernandez;4.98;;;
412041352;Brooke Kolb;4.31;;;
302080863;James Snyder;3.54;;;
211550112;Frances Roussell;3.40;;;
192140170;Brooke Allen;2.79;;;
372001440;Richard Estes;2.98;;;
212071708;Jasmine Marks;3.42;;;
431790922;Tommy Phinney;4.61;;;
632030695;Ethan Briggs;3.90;;;
352051715;Aaron Weakley;4.83;;;
341661070;Shawn Chambers;4.94;;;
201621820;James Fulton;3.57;;;
272170493;Cindy Morales;4.64;;;
582220209;Thelma Martell;3.37;;;
242101232;Ricky Terry;3.59;;;
261541018;Amy Loyd;4.82;;;
111700627;Linda Whitney;3.49;;;
161321009;Gina Sussman;3.03;;;
272180556;Andrea Johnson;4.09;;;
302220057;Kathy Ochoa;3.54;;;
371300612;Justin Jordan;3.33;;;
142190040;Stephanie Gonzalez;4.61;;;
521221263;Jeffery Li MD;3.17;;;
332011307;Mary Bauer;4.85;;;
192110794;Alejandro Lopez;3.86;;;
142160669;Mary Rowland;4.86;;;
221041480;Jillian Mullins;3.43;;;
102130798;Jennifer Martinez;4.61;;;
352010034;Stephen Bentley;3.93;;;
312200613;Henry Rich;4.79;;;
522180201;Daniel Reed;2.90;;;
342021868;Theodore Isbell;2.85;;;
582211801;Raymond Wood;3.84;;;
351290541;James Mcconnel;3.54;;;
332170616;Bill Duncan;4.54;;;
102171827;Howard Debo;4.36;;;
572170662;David Morgan;3.68;;;
112000702;Frances Schweitzer;2.78;;;
352211242;William Johnson;4.03;;;
372020026;Karen Spiro;2.97;;;
282090656;Jacob Malone;3.54;;;
682081313;Neoma Gronlund;3.29;;;
461270524;Cathy Smith;3.70;;;
402061156;Karen Rinehart;4.56;;;
571870652;Frederick Payne;4.25;;;
602010263;Francine Hansford;4.65;;;
301801021;Shelia Williams;3.68;;;
632041175;Janet Mansfield;3.75;;;
331661706;Clinton Chang;3.34;;;
522210897;Maria Vermeesch;2.81;;;
571571111;Ms. Ashley Herring;3.42;;;
411791826;Araceli Edwards;3.84;;;
201400408;Katherine Raymond;3.90;;;
451211528;John Adell;4.73;;;
331700875;Ana Vaughn;4.20;;;
221661746;Ellen Donaldson;4.97;;;
522011055;Hannah Mercer;3.26;;;
402161571;Rebecca Pardo;4.58;;;
351310589;Timothy Johnson;3.14;;;
101541575;Michael Savage;4.70;;;
512001227;Marcus Martin;4.73;;;
401691798;Dorothy Dunseith;3.75;;;
462040765;Carrie Graham;4.80;;;
572020191;Coleen Hagemann;4.70;;;
681221817;Katie Williams;3.46;;;
342210035;Danielle Hartnett;4.16;;;
571260718;Kathleen Turner;4.05;;;
102071326;Robert Gonzalea;4.09;;;
521651141;Jeremy Thompson;3.41;;;
442000922;Velda Joseph;4.28;;;
561070080;Susan Roberts;2.70;;;
571061260;Dovie Mathewson;3.60;;;
572171058;Holly Hunt;4.50;;;
302181418;Matthew Rodriguez;2.99;;;
581891892;Sarah Stevens;4.18;;;
521620928;Paul Adams;4.37;;;
242080423;Diane Stevens;4.95;;;
311351995;Robert Tate;4.44;;;
291920268;Samuel Taylor;3.10;;;
341541764;Belinda Nichols;4.70;;;
101080089;Kristina Jones;4.83;;;
522220721;Brian Anderson;3.99;;;
371871232;Steven Lane;3.97;;;
331330980;Pedro Bautista;4.08;;;
232081738;Angela Jackson;2.76;;;
311530108;Juan Crowder;3.25;;;
261201170;Brandon Taylor;3.26;;;
641171290;Bonnie Mcauley;4.53;;;
312190357;Louis Middleton;3.79;;;
291410705;George Terry;4.38;;;
521851739;Mark Murray;4.25;;;
392021453;James Orser;3.95;;;
451731846;Jessica Velez;3.16;;;
462071438;Darlene Weston;3.59;;;
321481237;Tyrone Walker;4.55;;;
582171993;Michael Greiner;4.30;;;
262080454;Andres Flores;4.25;;;
302190948;Donald Moers;4.26;;;
432000271;Mr. Ryan Stout;2.97;;;
102170322;Alice Babena;3.80;;;
311200811;Elizabeth Townsend;4.70;;;
141751826;Connie Thomas;2.85;;;
162021039;Sean Contreras;4.97;;;
141840146;Thomas Roshia;3.15;;;
142061462;Tammy Schultz DDS;3.11;;;
302091253;Jerri Carrero;2.75;;;
301240681;Ricardo Booth;3.54;;;
181420369;Gary Short;4.74;;;
351770690;Brenda Barnett;3.03;;;
402031352;Charles Kirchner;4.25;;;
302100441;John Thomas;3.20;;;
321220875;Roland Collins;4.06;;;
232121881;James Hodges;4.72;;;
452221173;Beatrice Pipkin;2.90;;;
301091174;Jose Hudson;3.94;;;
261460379;Ryan Rowland;4.51;;;
401521342;Eric Mullins;4.34;;;
372120894;Jerry Bradshaw;3.98;;;
462190815;Chad Reese;4.79;;;
111801017;Lupe Stuart;4.34;;;
432081477;Michael Castaneda;4.98;;;
101271768;Benjamin Brown;3.25;;;
202221530;Erik Howard;4.97;;;
632181557;Susan Samuels;4.06;;;
241420722;Jesse Morrison;2.78;;;
312141500;Robert Mahr;4.29;;;
271841793;Travis Blevins;4.48;;;
261280064;Michael Whitney;4.18;;;
642011686;Joshua Mckenzie;3.22;;;
582040888;David Hill;3.61;;;
331880466;Craig Rodriguez;3.88;;;
372010536;Bert Petersen;3.46;;;
441650163;Michael West;4.80;;;
522121651;Patricia Simon;3.14;;;
101791490;Jonathan Reed;3.94;;;
601441639;Everett Gadsen;2.76;;;
292190854;Nicholas Cooper;4.88;;;
102000142;Andrew Salter;4.50;;;
202211042;Patty Sutton;2.89;;;
221350856;Joel Abbott;2.97;;;
102180512;Virginia Bryant;3.01;;;
282011301;Adrienne Leblanc;4.93;;;
582180112;Arthur Stephenson;3.01;;;
582140047;Luther Gaucin;2.95;;;
681121626;Roberta Black;3.34;;;
211250171;Michael Howell;2.92;;;
571980722;Darryl Reynolds;4.73;;;
632131711;Dorothy Michelle;3.16;;;
341901933;Christopher Hughes;4.58;;;
211741892;Steven Shurtz;3.54;;;
211681315;Katherine King;4.66;;;
302141180;Kristin Farr;4.76;;;
642170183;Peter Bright;4.53;;;
572070380;Joe Richardson;3.76;;;
632000935;Curtis Moore;3.09;;;
272010749;Jesse Warren;3.44;;;
211891989;Gregory Olson;4.41;;;
161840229;Karen Eye;4.05;;;
522181303;Russell Harding;4.08;;;
461671079;Stacy Gass;3.59;;;
231381187;Summer Thompson;3.96;;;
202001754;David Barris;2.88;;;
442020602;William Ray;3.31;;;
182221059;Linda Mikkelsen;3.26;;;
182120297;William Cole;4.43;;;
312190335;Octavia Filler;3.15;;;
282100340;David Wood MD;4.69;;;
262000679;Robert Young;3.49;;;
561171200;Alan Brown;3.08;;;
392201850;Betty Maglori;4.90;;;
302040235;Christina Richard;3.47;;;
442160139;Betty Travers;4.70;;;
431301533;James Benton;4.83;;;
292061648;Valerie Rodriguez;4.18;;;
231041049;Jessica Anderson;4.90;;;
182050619;Richard Boden;3.70;;;
312031709;David Johnson;2.77;;;
211160401;Christine Johnson;3.75;;;
351020945;Joseph Rocha;3.51;;;
231121200;Evan Fowler;4.60;;;
351060217;Janice Francis;4.41;;;
271510987;Yvonne Curry;3.57;;;
512070878;Nicholas Turner;3.59;;;
522180158;Rachel Poole;3.92;;;
582130789;Troy Payne;4.87;;;
301030195;Graciela Ward;3.28;;;
511441623;Heidi Williams;3.79;;;
212220944;Jerry Richter;4.97;;;
332171234;Sarah Harmon;3.99;;;
571591945;Phillip Brockway;4.91;;;
581461076;Melissa Roberts;3.96;;;
202041899;Jennifer Mills;3.89;;;
411370771;Melody Williams;3.33;;;
162181925;Sharon Johnson;4.01;;;
162091100;Bradley Ramirez;2.88;;;
281981733;Laura Jacquez;2.88;;;
342171255;Catherine Hayes;2.97;;;
262190047;Chris Jaramillo;3.16;;;
631001819;Joseph Davidson;4.01;;;
162040598;Peter Cofer;4.58;;;
581210018;Colton Krueger;3.80;;;
101731647;Bill Demaire;4.03;;;
441611163;Julie Holt;4.59;;;
321790309;Lawrence Trivino;4.69;;;
462000777;Brandon Randall;3.34;;;
332131142;William Mooney;4.42;;;
321270900;Monica Wilson;2.75;;;
332110346;Al Rosenthal;4.71;;;
302161411;Whitney Jackson;4.60;;;
342031501;Louise Surratt;4.16;;;
101971938;Derek Marquez;3.92;;;
221931703;Luz Willard;3.92;;;
321491947;Tommy Nguyen;4.11;;;
201230514;Monica Carter;3.47;;;
511861536;Christine Thompson;3.23;;;
221960705;Kurt Marsh;4.88;;;
241221798;Elaine Curtis;4.52;;;
452111484;Gladys Simoneavd;4.47;;;
331331904;James Dunn;3.26;;;
211490125;Marion Scott;3.03;;;
631320969;Anna Manning;5.00;;;
231340575;Edna Tamayo;4.65;;;
162110513;Marie Johnson;4.84;;;
232151274;George Wright;3.91;;;
582111544;Derrick Kline;3.03;;;
342000510;Gregory Hyatt;3.48;;;
572131260;Carol Ramirez;3.35;;;
271431887;Marc Gilpatrick;4.04;;;
582130776;David Smith;3.37;;;
181210428;Jesus Brown;3.28;;;
181381444;Vincent Le;4.36;;;
511010510;Sherry Lewis;3.68;;;
321221245;Angela Robertson;2.89;;;
372061858;Keith Brodes;3.76;;;
682020316;Robert Fitzpatrick;3.69;;;
581861312;Dolores Holland;3.36;;;
341480022;Mary Allen;4.91;;;
322080025;Kenneth Brown;3.29;;;
451241711;John Lopez;3.08;;;
101761991;Ruth Berg;3.69;;;
562040999;Sharon Reyes;3.93;;;
141591964;Brian Pack;3.92;;;
512191273;Melanie Lee;3.42;;;
212080897;Lori Stevens;4.66;;;
142191745;Richard Simon PhD;4.34;;;
102170322;Alice Wilson;4.88;;;
582210179;Judy Johnson;3.11;;;
182051458;Alma Garcia;3.35;;;
332021309;Lindsey Jackson;3.25;;;
411861200;Laura Hall;3.46;;;
141651436;David Scott;3.24;;;
341120087;Phillip Bentley;4.34;;;
162020072;Erik Bennett;4.41;;;
101001920;Travis Taylor;2.86;;;
262010609;Cindy Drake;4.38;;;
221650481;William White;4.57;;;
162221480;Ruth Scott;4.75;;;
101750935;Alisa Howard;3.93;;;
101520924;Marcus Weeks;4.50;;;
102131894;Michael Clancy;3.36;;;
161550580;Carmen Shah;4.86;;;
331430174;Heidi Gilbert;4.42;;;
242171711;Andrea Deleon;4.57;;;
281681266;Laurie Manning;4.49;;;
452180596;Alicia Johnson;4.71;;;
581480637;Susan Huntley;4.05;;;
161370826;Dr. Kenneth Thomas;3.65;;;
192201953;David Rosario;4.82;;;
511781139;Jeffrey Gutierrez;3.27;;;
161871552;Derrick Stacy;3.68;;;
262201044;Eric Collins;3.54;;;
432181679;Stephanie Benner;4.92;;;
632080594;Kayla Cox;3.28;;;
212040157;Tara Staley;4.14;;;
241371607;Monica White;4.27;;;
331621602;Carl Landrus;2.84;;;
461050550;Jaime Forbes;3.55;;;
322031791;Tom Finney;4.76;;;
562051826;Thomas Taylor;4.16;;;
632001174;Christopher Sutton;2.97;;;
631610758;Stephanie Richardson;3.10;;;
102031415;Donald Ramm;4.79;;;
431661980;Linda Carter;4.76;;;
681530122;Emma Holben;4.45;;;
572211479;Thomas Myers;2.85;;;
321841776;Beverly Perry;4.69;;;
161860267;Mrs. Michelle Anderson;4.55;;;
191140903;Maggie Veit;4.42;;;
412050075;George Harris;3.67;;;
212120157;Donald Ruiz;3.48;;;
562191607;Joanna White;3.22;;;
222101439;Rebecca Sevick;4.98;;;
372010354;Erin Franklin;4.09;;;
301400710;Jerry Seyer;4.86;;;
581601558;Craig Webb;3.69;;;
112011068;Emma Hardy;3.84;;;
341390607;Debbie Bennett;4.06;;;
372080002;Domingo Surrett;3.07;;;
232171641;Samuel Williams;3.36;;;
452190337;Irma Stratton;4.80;;;
561201010;Kenneth Benitez;3.29;;;
232080683;James Parisi;3.87;;;
102181272;Jessica Sexton;4.33;;;
342001492;Olinda Schneider;4.71;;;
402101693;Victoria Vasquez;4.37;;;
682020818;Peter Lehnortt;4.65;;;
301470836;Amanda Frost;3.66;;;
241070036;Jane Martinson;3.49;;;
101081768;Sean Whitehead;4.63;;;
411010033;Mabel Baker;4.81;;;
202130984;Cole Smith;3.90;;;
301331293;David Davis;4.22;;;
411211059;Anna Pruitt;4.98;;;
461860738;Chris Walker;4.36;;;
192111607;Kyle Martin;4.99;;;
102061037;Sonia Bloom;3.67;;;
561661961;Victor Navarro;4.10;;;
511121308;Valerie Smith;4.86;;;
222121704;Steven Cabrera;3.96;;;
302190574;Theodore Melton;4.19;;;
632060910;Brittany Mcmillan;4.73;;;
202111871;Justin Simms;3.56;;;
292020093;Tracy Hester;3.32;;;
282190871;Virginia Augustine;4.53;;;
562211212;Jacob Wright;3.75;;;
642111773;David Johnson;3.06;;;
181001095;Samantha Cook;4.51;;;
682061046;Joshua Israel;4.29;;;
601500245;David Davis;4.43;;;
211590438;Mark Richmond;2.90;;;
141121605;Jennifer King;4.83;;;
461961821;Sonia Symes;3.98;;;
282031947;Emily Hoffman;3.13;;;
321360809;Ruby Nobel;4.00;;;
402200824;Tiffany Gamble;4.14;;;
572130122;Elsie Scott;4.62;;;
631420986;Eric Tapia;4.69;;;
312120825;Freddy Herrick;2.77;;;
321380162;Courtney Morgan;2.73;;;
262181680;Stacy Fox;2.73;;;
271221059;Michelle Garcia;4.14;;;
642160599;Tammy Payne;3.04;;;
352030150;Annette Rose;3.23;;;
181440118;Daryl Whaley;3.02;;;
642111628;Edward Robinson;4.03;;;
432140386;Dianna Ziegler;2.86;;;
372160937;Leslie Maxwell;4.85;;;
221151237;Earl Carter;3.92;;;
342121879;Taylor Martin;4.74;;;
201331268;George Stangl;4.76;;;
352181914;Lauren Thompson;4.19;;;
182221680;Arthur Proctor;3.97;;;
332110241;Kevin Johnson;3.52;;;
231590164;Lynn Nelson;3.45;;;
212040392;Jennifer Guerra;4.15;;;
292210605;Thelma Burns;3.62;;;
281820172;Lawrence Ho;4.36;;;
261041927;Ernest Lowell;3.93;;;
372001522;Ann Schwartz;4.17;;;
681500979;Jesus Plantz;3.27;;;
271681749;Brittany Clark;3.67;;;
222010328;Ray Nazario;3.09;;;
292000655;Gina Carter;3.97;;;
601511430;Hubert Gramble;3.79;;;
242091094;Amy Gordon;3.89;;;
371851870;Starla Taylor;3.50;;;
581920190;Deborah Mosley;3.22;;;
431041740;Harry Preston;3.32;;;
241081251;Suzanne Turner;2.79;;;
511900382;Roland Collier;3.52;;;
272011502;Patricia Gray;3.97;;;
192151599;Alma Coffey;3.50;;;
521000901;Jessica Weber;3.82;;;
561140141;Bret Graham;4.49;;;
352061274;Denise Chandler;4.85;;;
311810790;Anna Race;3.53;;;
301060949;Stephen Walker;4.38;;;
241850753;Deborah Mcconnell;3.79;;;
391971075;Clinton Wilson;4.90;;;
521830830;Hassan Holt;2.71;;;
272111915;Tommy Lamb;3.05;;;
632190749;Mary Isaacs;3.06;;;
561070979;James Weber;4.13;;;
522200121;Todd Cortez;4.60;;;
142060693;Hannah Hill;3.84;;;
281551509;Katherine Dawson;3.34;;;
412210332;Betty Briggs;4.17;;;
571520429;William Goodloe;3.79;;;
262000561;Jessica Hogan;3.88;;;
241930162;Carol Walters;3.71;;;
521461338;John Dorsey;3.20;;;
212030866;Rodney Hutcherson;3.41;;;
512021945;Courtney Hester;2.73;;;
451291375;Rina Hill;3.32;;;
322151727;Francis Lee;4.24;;;
182141730;Alice Zamora;3.73;;;
581091800;Aaron Crane;4.45;;;
202051537;Emilia Gubler;3.03;;;
521811174;Richard Evans;4.17;;;
192200172;Sandra Dickerson;4.75;;;
221001439;Billy Rowe;3.26;;;
181141373;Robert Jamison;4.78;;;
412130759;Sarah Reyes;3.68;;;
271181835;Andrea Hoover;3.52;;;
212210220;Jennifer Johnson;4.38;;;
571080382;Della Dawson;4.50;;;
331650143;William Martinez;3.88;;;
241850763;Ashley Salazar;4.62;;;
682190155;Timothy Rasmussen;3.16;;;
192081741;Joseph Hickman;3.76;;;
281531424;Robert Taylor;4.44;;;
322001039;Cathleen Wilson;2.97;;;
112100175;Michael Williams;3.91;;;
602140915;Carolyn Olivero;3.39;;;
412011008;Chad Hickman;2.77;;;
402000138;Juana Cunningham;3.53;;;
331591341;Denise Horton;2.79;;;
321171738;John Henderson;4.14;;;
212060564;Jasmin Evans;4.28;;;
412211085;Rolando Barrington;3.70;;;
141200548;Elizabeth Dixon;2.96;;;
232061713;Elvia Henderson;3.90;;;
461420502;Renee Woods;4.99;;;
391691218;Misty Usher;3.12;;;
302200986;Sydney Jones;3.95;;;
511971106;Donald Glotfelty;3.29;;;
372110130;Albert Brown;3.19;;;
102110923;Margie Gingerich;4.54;;;
322001101;Kimberly Cameron;4.01;;;
232051767;Gordon Fair;2.90;;;
312071889;Linda Freeman;4.72;;;
271880435;Mavis Weis;4.29;;;
441951262;Jennifer Hunt;2.86;;;
341180979;Brandon Poundstone;3.93;;;
432051780;Paul Carter;3.28;;;
402191942;James Shippy;3.59;;;
631600858;Brittany Farmer;4.59;;;
521361881;Diana James;4.54;;;
202070133;Stephen Richards;4.57;;;
571790914;Dewayne Phillips;3.50;;;
352021304;Melinda Long;4.65;;;
582081359;Branden Mushtaq;4.42;;;
202201076;Lauren Smith;4.52;;;
682170599;Harry Sanchez;4.58;;;
581381261;Amy Grimes;3.36;;;
301351641;Constance Mooney;3.96;;;
351230304;Jeffrey Dorsey;4.48;;;
212010126;Emery Lewis;3.21;;;
391710498;Michael Pennington;3.28;;;
601161009;Veronica Mcguire;2.83;;;
512040550;Samantha Barker;2.78;;;
101621529;Teresa Raines;3.63;;;
191131235;Jennifer Matthews;3.19;;;
101830046;Mabel Wells;4.32;;;
442120172;Jay Jones;3.16;;;
212120520;Jacqueline Simmons;3.09;;;
211840676;Cindy Glass;4.42;;;
352001758;Pearl Jones;4.21;;;
262111157;Wanda Green;3.59;;;
272220412;Anita Boyd;3.27;;;
372000217;Jose Hull;4.32;;;
441900251;Albert Blackshire;4.74;;;
331291913;Michael Brown;4.81;;;
142070233;James Hubert;3.61;;;
331420551;Kristine Evans;4.93;;;
342000434;Josie Harrington;4.31;;;
331310737;Sarah King;3.13;;;
641701533;Tammy Spicer;3.41;;;
262120053;Lauren Torres;2.73;;;
442161305;Thomas Singletary;4.27;;;
431411837;Catherine Valencia;4.08;;;
432070019;Karen Rush;4.02;;;
601511435;Richard Giles;4.15;;;
271701191;Mason Parker;4.43;;;
292130024;Michelle Jones;3.85;;;
561430565;Sheila Kelly;4.83;;;
192111831;Daniel Alvarez;4.03;;;
642200378;Carmelina Linn;4.77;;;
681420266;Matthew Turner;3.12;;;
682051756;Wilson Hansen;3.34;;;
682171306;Matthew Sims;3.96;;;
462181068;Michael Barnhill;3.11;;;
682050626;Dr. David Zimmerman;3.82;;;
401210118;Orval Faulkner;4.41;;;
102120014;Matthew Eaton;3.85;;;
522090352;Sam Fulton;4.51;;;
582210913;Summer Ware;4.79;;;
101581006;Verna Marzett;2.79;;;
571691122;Sheila Watkins;2.85;;;
322100848;Gary Knutson;4.42;;;
402090422;Darryl Brown;4.14;;;
642211345;Elliot Bethel;3.45;;;
401671058;Shelia Bennett;3.87;;;
342061831;Jackie Thompson;3.59;;;
271070774;David Morgan;4.63;;;
142090111;Andrew Kase;3.57;;;
302120139;Joseph Melton;3.51;;;
602171529;Kenneth Gustavson;4.04;;;
282001523;Peter Martin;4.37;;;
231560311;Florence Middleton;3.35;;;
221381930;Miguel Guerra;3.58;;;
561340523;Nick Walton;4.18;;;
371620528;Raymond Meyer;2.92;;;
371621776;Samuel Gardner;2.77;;;
212000827;Amber Adams;4.16;;;
322170400;Justin German;3.62;;;
182120340;Terry Li;3.63;;;
511461255;Dora Mathews;3.08;;;
631600772;Yolanda Mitchell;2.77;;;
352061979;Michael Comer;3.02;;;
311390381;Anthony Smith;3.57;;;
372140452;In Mccowin;3.82;;;
102000122;Sierra Long;3.07;;;
202190402;Bill Dooley;4.52;;;
461181254;Matthew Price II;3.99;;;
162121745;Margaret Wilson;4.41;;;
411361347;Donald Smith;3.44;;;
391710208;Steven Gray;3.50;;;
281051431;Cheryl Allen;3.92;;;
432111336;Terri Wallace;2.96;;;
431390041;William Ruiz;3.60;;;
192121777;William Colicchio;3.12;;;
511860807;Stephanie Farmer;4.49;;;
302040674;Ana Scholl;4.70;;;
342171582;William Andrews;2.85;;;
352151298;Jackie Casillas;3.33;;;
511610632;Mr. David Robinson;3.89;;;
272081769;Adam Zendejas;3.60;;;
401890993;Christopher Singh;2.91;;;
402221804;Rachel Sandstrom;3.38;;;
412171009;Brett Hanna;3.30;;;
451060284;Emily Wechsler;3.23;;;
192110022;John Moore;3.59;;;
291180874;Jill Mondragon;2.70;;;
561020475;Brett David;4.76;;;
411801953;James Cortez;4.27;;;
201330617;Phillip Duncan;3.42;;;
451101414;Jeanette Lyles;2.99;;;
332010800;James Jennings;2.71;;;
341890392;Alice Ross;4.16;;;
201821626;Courtney Williams;4.26;;;
212120585;Thomas Delaney;4.55;;;
351450185;David Cline;4.77;;;
162190127;Josephina Banner;4.86;;;
582091062;David Bradley;3.96;;;
512180517;Donald Tate;4.60;;;
641470596;Steven Allen;4.83;;;
431570986;Donna Psuik;4.12;;;
321770928;Kathy Johnson;4.02;;;
222170536;Daniel Calderon;3.69;;;
102211192;Jacob Maldonado;3.30;;;
282081881;Shirley Moore;3.94;;;
401300008;Taylor Allen;3.93;;;
352111155;Boyd Volkman;3.16;;;
161100079;Sara Wright;3.58;;;
631481089;Laura Zuber;3.19;;;
402141505;Cynthia Hicks;4.70;;;
432051013;David Dipippo;3.37;;;
522041747;Scott Harris;2.75;;;
272220902;Neil Banks;2.82;;;
432040715;Garrett Stafford;3.80;;;
602201003;Ashley Torres;4.20;;;
112191154;Jeremy Collins;3.79;;;
232031099;Melanie Shin;4.79;;;
232051892;Connor Berry;3.89;;;
631311286;John Boyles;3.14;;;
162131377;Noah Thomas;4.22;;;
462091535;John Wroblewski;4.34;;;
511631445;Joshua Diaz;3.30;;;
341961258;Bradly Hayes;3.78;;;
271991383;Christopher Rodriguez;4.78;;;
352100758;Tommy Byrnes;3.35;;;
